screen_name,t_counts,status_id,user_id,created_at,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
IndiaToday,132,1240708853244637186,19897138,2020-03-19T18:36:56Z,"CPIM attacks PM Narendra Modi for his #coronavirus address today
https://t.co/8GH80azXlL",Twitter Web App,,,,False,False,4404,16,,,,5278873,229,,2009-02-02T07:21:54Z,True,en
ians_india,114,1240529086675447808,141584822,2020-03-19T06:42:36Z,"#Karnataka Health Minister B. Sriramulu (@sriramulubjp) on Thursday said the state government has started marking passengers at the city airport, required to be home quarantined as a precaution to contain the potential spread of #coronavirus (#COVID19). 

#coronavirusindia https://t.co/mUWc7GoqXm",Twitter Web App,,,,False,False,14,1,,,,32572,45,,2010-05-08T13:21:45Z,True,en
openletterbot,337,1240484059324641280,938533034659168256,2020-03-19T03:43:41Z,"🖋 Support Cynthia by signing “Close Missouri Now” and I’ll deliver a copy to your officials too: https://t.co/8csljRDbuX

📨 Last delivered to @GovParsonMO, Senator May and Representative Butz  #MOpolitics #COVID19 https://t.co/3QdO19QX0H",Resistbot Open Letters,,,,False,False,2,1,,,,16785,3,,2017-12-06T22:18:07Z,True,en
dailystar,179,1240625318660055041,20442930,2020-03-19T13:05:00Z,"Page 3 star Linda Lusardi struck down with #COVID-19 #coronavirus 
https://t.co/qlDZh5iZZa",TweetDeck,,,,False,False,838,1,,,,195754,3592,,2009-02-09T15:45:17Z,True,en
latestly,138,1240562052797587457,828841083257778176,2020-03-19T08:53:36Z,"Haji Ali, Mahim Dargahs in Mumbai closed for devotees till further notice amid COVID-19 spread

#HajiAli #MahimDargah #COVID19 #Mumbai #Coronavirus #UnionHealthMinistry @MoHFW_INDIA

https://t.co/oAIUOZayGv",TweetDeck,,,,False,False,69,0,,,,56255,339,,2017-02-07T05:41:28Z,True,en
TheQuint,108,1240505235010805761,2982269822,2020-03-19T05:07:50Z,"LIVE | ICSE board has postponed class 10 and 12 examinations due to the #coronavirus threat.
Follow for updates: https://t.co/5GiyD6bNe1",Twitter Web App,,,,False,False,263,2,,,,438484,314,,2015-01-14T09:43:21Z,True,en
latestly,138,1240652231315079168,828841083257778176,2020-03-19T14:51:56Z,"#CoronavirusOutbreak: Lovebirds @_ravidubey and @sargun_mehta Go the Bhajan Way, Sing ‘Go Corona’ (Watch Video)

#COVID #Covid19India @ravidubeyFC @sargunholics @proudravians #CoronavirusOutbreakindia 

https://t.co/XCUOwE7uG5",Twitter Web App,,,,False,False,69,4,,,,56286,339,,2017-02-07T05:41:28Z,True,en
openletterbot,337,1240466062233104384,938533034659168256,2020-03-19T02:32:10Z,"📬 I delivered “Coronavirus Response Act” from @soaringaurora1 to @JohnCornyn and @SenTedCruz #TX08 #TXpolitics #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/rrc3QnmQK7",Resistbot Open Letters,,,,False,False,2,2,,,,16785,3,,2017-12-06T22:18:07Z,True,en
CNNnews18,107,1240492397823287296,6509832,2020-03-19T04:16:49Z,"#NewsAlert – The film industry had an emergency meeting on Sunday, they decided that shootings of all format will halt in the city from the 19th to 31st March: @shilparathnam reports from Mumbai.

#CoronavirusOutbreak https://t.co/LcxsPS3ioi",Twitter Media Studio - LiveCut,,,,False,False,178,2,,,,4355757,439,,2007-06-01T20:31:01Z,True,en
BloombergQuint,101,1240450075169447936,714731566828793857,2020-03-19T01:28:39Z,"Drug trials on #coronavirus patients in China yielded mixed results. 
https://t.co/TQGb1wMUC7",TweetDeck,,,,False,False,90,1,,,,121705,193,,2016-03-29T08:30:59Z,True,en
ANCALERTS,238,1240554302294249472,44728980,2020-03-19T08:22:48Z,ON THE PHONE: Jose Carretero gives updates on the total closure implemented in Albay amid #COVID19 threat. https://t.co/zB2UDfWYdh,TweetDeck,1.2405353080866038e+18,44728980.0,ANCALERTS,False,False,5453,1,,,,4852965,777,,2009-06-04T21:26:24Z,True,en
arabnews,109,1240553282411671552,69172612,2020-03-19T08:18:45Z,#BREAKING: The #Philippines health secretary Francisco Duque III said he was on self-quarantine and has undergone tests despite showing no signs of #coronavirus disease https://t.co/cSv8aiFXwg https://t.co/LAOsOTEJbZ,Twitter Web App,1.240551602580308e+18,69172612.0,arabnews,False,False,7,2,,,,225789,40,,2009-08-27T02:15:51Z,True,en
BloombergQuint,101,1240702140303028225,714731566828793857,2020-03-19T18:10:16Z,"The Left government in Kerala announced a Rs 20,000 crore package as one more person tested positive for #coronavirus.
https://t.co/PWwll1LEf6",Twitter Web App,,,,False,False,90,8,,,,121997,193,,2016-03-29T08:30:59Z,True,en
TheQuint,108,1240657841326702598,2982269822,2020-03-19T15:14:14Z,"Vicuna helped Mohun Bagan secure their second I-League title with four rounds to spare before the remaining matches of the league had to be called off owing to #coronavirus outbreak.

https://t.co/b0kRHPvqEn",TweetDeck,,,,False,False,263,0,,,,438438,314,,2015-01-14T09:43:21Z,True,en
ABSCBNNews,137,1240597072736223232,15872418,2020-03-19T11:12:45Z,"DFA Public Advisory: On the Travel Restrictions to South Africa | via @willardcheng #COVID19 
 https://t.co/aiCsLIlJhd",Twitter Web App,,,,False,False,1071,6,,,,6729002,1075,,2008-08-16T10:09:33Z,True,en
ANCALERTS,238,1240548564977291264,44728980,2020-03-19T08:00:00Z,Home-quarantined Philippines health chief assures sustained gov't work vs. #COVID19 https://t.co/FKKZl74ebW,TweetDeck,,,,False,False,5453,0,,,,4852992,777,,2009-06-04T21:26:24Z,True,en
htTweets,130,1240587045678075904,36327407,2020-03-19T10:32:55Z,"#NewsAlert | EU chief negotiator for #Brexit Michel Barnier says he has tested positive for coronavirus (Reuters)

#CoronavirusOutbreak",TweetDeck,,,,False,False,2971,6,,,,7154136,126,,2009-04-29T10:11:34Z,True,en
openletterbot,337,1240727011573682177,938533034659168256,2020-03-19T19:49:05Z,"🖋 Support Sheena by signing “COVID-19 Stimulus Package” and I’ll deliver a copy to your officials too: https://t.co/tOQp3sP7po

📨 Last delivered to @CongBillPosey, @marcorubio and @SenRickScott #FL08 #sayfie #flapol #COVID19 https://t.co/yU9O9ahlTl",Resistbot Open Letters,,,,False,False,2,0,,,,16799,3,,2017-12-06T22:18:07Z,True,en
dailystar,179,1240563469419757568,20442930,2020-03-19T08:59:14Z,#Friends reunion filming scrapped due to global #coronavirus pandemic https://t.co/vN8eIdQsds https://t.co/6l12eTtzYO,TweetDeck,,,,False,False,838,1,,,,195767,3592,,2009-02-09T15:45:17Z,True,en
IndiaToday,132,1240605046405869569,19897138,2020-03-19T11:44:27Z,"As India waits for PM Modi's address, experts weigh in on way ahead in #Covid19 battle. Watch India Today's 360 degree #coronavirus fight coverage on #6PMPrime with @Ankit_Tyagi01 at 6 pm today.
#CoronavirusOutbreakindia https://t.co/MhEshxQ1aH",Twitter Web App,,,,False,False,4400,1,,,,5278561,229,,2009-02-02T07:21:54Z,True,en
openletterbot,337,1240729423499812867,938533034659168256,2020-03-19T19:58:40Z,"📬 I delivered “COVID-19 Threatens Immigrant Lives: Empty The Detention Camps” from Grace, a 🗳 verified voter in San Antonio, Texas, to @GovAbbott  #TXpolitics #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/Xc3x00ZzO4",Resistbot Open Letters,,,,False,False,2,1,,,,16799,3,,2017-12-06T22:18:07Z,True,en
BloombergQuint,101,1240661669816061953,714731566828793857,2020-03-19T15:29:27Z,"PM Modi today called for a self-imposed #JantaCurfew to be observed by Indians on Sunday, March 22. 

Catch all live updates from PM Modi’s speech on #coronavirus.👇
https://t.co/v221vVklgM",Twitter Web App,,,,False,False,90,2,,,,121690,193,,2016-03-29T08:30:59Z,True,en
dailystar,179,1240777319771299840,20442930,2020-03-19T23:09:00Z,"Paramedics 'struggling to get food' as UK panic buys over lockdown fears #Coronavirus #COVID_19uk

https://t.co/d6uidFj1PN https://t.co/y30F7NRvL4",TweetDeck,,,,False,False,838,2,,,,195902,3593,,2009-02-09T15:45:17Z,True,en
ANCALERTS,238,1240490056248250368,44728980,2020-03-19T04:07:31Z,WHO backpedals: No scientific evidence ibuprofen worsens #COVID19 https://t.co/RlpSNTE3Eh,TweetDeck,,,,False,False,5453,21,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
timesofindia,187,1240518364759375874,134758540,2020-03-19T06:00:00Z,"#COVID #CautionYesPanicNo

#CoronavirusPandemic: Who gains, who loses

A look at who stands to gain and lose from a sporting standpoint from the enforced break

Read More ▶️ https://t.co/75s4xqmJB5 https://t.co/alDSaphR8U",TweetDeck,,,,False,False,5,5,,,,12397637,530,,2010-04-19T10:50:15Z,True,en
ABSCBNNews,137,1240512136113049600,15872418,2020-03-19T05:35:15Z,"@raphbosano Duque on the condition of a DOH Director who tested positive for #COVID19: He’s improving. He’s in the hospital. Binigbigyan siya ng additional oxygen. Wala na raw siyang fever. Mukhang he’s on his way, hopefully, to full recovery. | via @raphbosano",TweetDeck,1.2405094795163976e+18,15872418.0,ABSCBNNews,False,False,1071,3,,,,6729304,1075,,2008-08-16T10:09:33Z,True,en
dailystar,179,1240706100548243461,20442930,2020-03-19T18:26:00Z,"Dog cries at the gate of his favourite park after it's closed by coronavirus #COVID19
https://t.co/fxGwh6FkvY https://t.co/UgOSKYxYn1",TweetDeck,,,,False,False,838,0,,,,195861,3592,,2009-02-09T15:45:17Z,True,en
ians_india,114,1240553298475634688,141584822,2020-03-19T08:18:49Z,"#JammuandKashmir Administration imposed restrictions in #Srinagar on Thursday in the wake of the #coronavirus outbreak. 

#coronavirusindia #COVID19 https://t.co/U3t3lkyl8c",Twitter Web App,,,,False,False,14,0,,,,32570,45,,2010-05-08T13:21:45Z,True,en
ndtv,116,1240498360022257664,37034483,2020-03-19T04:40:31Z,"""Tough decisions necessary"": IndiGo writes to pilots amid #coronavirus. https://t.co/2qRltmtGQ6 https://t.co/GPVULK3lan",Twitter Web App,,,,False,False,0,4,,,,12245483,14,,2009-05-01T20:34:48Z,True,en
Oneindia,119,1240547315401650177,18159588,2020-03-19T07:55:02Z,"#CoronaVirusUpdates | Six Singapore-returned passengers with 'home quarantine' stamp on hands de-boarded from an express train at Borivali station: Official (PTI)

#COVID2019india #CoronavirusOutbreak #COVID19 https://t.co/0UWU84bRWp",Twitter Web App,,,,False,False,350,1,,,,60593,661,,2008-12-16T09:44:12Z,True,en
openletterbot,337,1240723880957759490,938533034659168256,2020-03-19T19:36:39Z,"📬 I delivered “Coronavirus Relief - Urgent” from Diego, a constituent in Newark, N.J., to @RepSires #NJ08 #NJpolitics #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/f0yEJJNhXf",Resistbot Open Letters,,,,False,False,2,0,,,,16799,3,,2017-12-06T22:18:07Z,True,en
CNNnews18,107,1240548066823790592,6509832,2020-03-19T07:58:02Z,"#NewsAlert | War on Corona: Kolkata’s Iskcon Temple shuts down for 15 days.

#CoronavirusOutbreak https://t.co/3fue5Conk0",Twitter Media Studio - LiveCut,,,,False,False,178,0,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
ABSCBNNews,137,1240533463402311681,15872418,2020-03-19T07:00:00Z,Airline industry turmoil deepens as coronavirus pain spreads https://t.co/BJGKDTrXs9 #COVID19,TweetDeck,,,,False,False,1071,3,,,,6729300,1075,,2008-08-16T10:09:33Z,True,en
dailystar,179,1240655769181122561,20442930,2020-03-19T15:06:00Z,"Page 3 star Linda Lusardi struck down with #COVID-19 #coronavirus 
https://t.co/qlDZh5AAQI",TweetDeck,,,,False,False,838,1,,,,195750,3592,,2009-02-09T15:45:17Z,True,en
openletterbot,337,1240742385878888448,938533034659168256,2020-03-19T20:50:11Z,"📬 I delivered this ✉️ from Rachel, a constituent in Leander, Texas, to @realDonaldTrump #TX31 #TXpolitics #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/5FkGNZjsd6",Resistbot Open Letters,,,,False,False,2,1,,,,16800,3,,2017-12-06T22:18:07Z,True,en
CNNnews18,107,1240646289550802946,6509832,2020-03-19T14:28:20Z,"#NewsAlert -- PM Narendra Modi will hold a video conference meeting with all state CMs tomorrow at 4:00 PM on #CoronavirusOutbreak.

Live Udpates: https://t.co/5c6f06iCzj

#IndiaFightsCOVID19 https://t.co/o3QUQbE00o",Twitter Web App,,,,False,False,178,6,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
CNNnews18,107,1240689579285295104,6509832,2020-03-19T17:20:21Z,"#NewsAlert - Dr DR Rai (Former Secretary-General IMA) speaks to @AnchorAnandN on PM's speech.

#CoronavirusOutbreak | #IndiaFightsCOVID19 https://t.co/7Cq16Rn5c2",Twitter Media Studio - LiveCut,,,,False,False,178,6,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
ANCALERTS,238,1240540653462802432,44728980,2020-03-19T07:28:34Z,"LOOK: Malabon City gov't conducts disinfection in major roads &amp; brgys to combat #COVID19. Each brgy is given funds to contract 50 eateries daily to feed poor families during #LuzonLockdown (📷: Bong Padua, Malabon PIO) | via @sherieanntorres https://t.co/HLu7qpwlTl",Twitter Web App,,,,False,False,5453,12,,,,4852992,777,,2009-06-04T21:26:24Z,True,en
openletterbot,337,1240732548516286464,938533034659168256,2020-03-19T20:11:05Z,"📬 I delivered this ✉️ from Lindsay, a constituent in Lincoln, Neb., to @GovRicketts  #NEpol #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/2u3vQrfgxO",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
TheQuint,108,1240579624418959361,2982269822,2020-03-19T10:03:25Z,"Mumbai's famed tiffin suppliers, the dabbawalas said they are suspending their services till 31 March in view of the #coronavirus situation.
https://t.co/LL5W5qdqKp",TweetDeck,,,,False,False,263,3,,,,438476,314,,2015-01-14T09:43:21Z,True,en
timesofindia,187,1240665259670515713,134758540,2020-03-19T15:43:43Z,"Madhya Pradesh govt announces closure of all national parks, sanctuaries and tiger reserves. 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/0qGnGPcXqk",TweetDeck,,,,False,False,5,12,,,,12397657,530,,2010-04-19T10:50:15Z,True,en
CNNnews18,107,1240444124760887297,6509832,2020-03-19T01:05:00Z,"20 channels, 1200 reporters &amp; 1 Network.

Stay with Network18 to get the latest updates, best practices and SOPs to stay safe as #IndiaFightsCOVID19

#CoronavirusOutbreak https://t.co/1T0NH5z0hu",Twitter Media Studio,,,,False,False,178,0,,,,4355757,439,,2007-06-01T20:31:01Z,True,en
ABSCBNNews,137,1240455448911704065,15872418,2020-03-19T01:50:00Z,Veterinarians should be exempt from #COVID19 lockdown says agriculture dept https://t.co/JI5wpTYswQ #LuzonLockdown,TweetDeck,,,,False,False,1071,13,,,,6729556,1075,,2008-08-16T10:09:33Z,True,en
htTweets,130,1240669198721875968,36327407,2020-03-19T15:59:22Z,"#NewsAlert | US approves anti-malarial drug chloroquine for use against #coronavirus: Donald Trump 

#CoronavirusOutbreak",TweetDeck,,,,False,False,2971,47,,,,7153921,126,,2009-04-29T10:11:34Z,True,en
dailystar,179,1240627331544350720,20442930,2020-03-19T13:13:00Z,"Listen to what a #coronavirus cough sounds like so you know when to self-isolate
https://t.co/CzPdy9ZzW0 https://t.co/g7kSQ5tD4O",TweetDeck,,,,False,False,838,0,,,,195754,3592,,2009-02-09T15:45:17Z,True,en
openletterbot,337,1240708459097550849,938533034659168256,2020-03-19T18:35:22Z,"🖋 Support Lillian by signing “A Plea for Beach Closures” and I’ll deliver a copy to your officials too: https://t.co/CkaZIVkPEs

📨 Last delivered to @rondesantisfl, Senator Simmons and Representative Goff-Marcil  #sayfie #flapol #COVID19 https://t.co/1Pcj0K2VK8",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
ABSCBNNews,137,1240474799781998592,15872418,2020-03-19T03:06:53Z,"@jeffcanoy Asked for a comment on DILG’s appeal to be “more creative” in providing shuttles for public health workers, Pasig City Mayor Vico Sotto sent this statement:

“We are.” | via @jeffcanoy #COVID19 #LuzonLockdown",TweetDeck,1.24047456360491e+18,15872418.0,ABSCBNNews,False,False,1071,238,,,,6729451,1075,,2008-08-16T10:09:33Z,True,en
ABSCBNNews,137,1240744858307964961,15872418,2020-03-19T21:00:00Z,'We feel we're on our own': PH hospitals appeal to gov't for help in #COVID19 fight https://t.co/vnxQFqHJdX,TweetDeck,,,,False,False,1071,268,,,,6733162,1075,,2008-08-16T10:09:33Z,True,en
bsindia,136,1240528933180682240,43855487,2020-03-19T06:42:00Z,"Doctors of the microbiology dept have made hand sanitisers and masks in their lab as they are witnessing the shortage of personal protective gears

#coronavirus #COVID19

https://t.co/nlOlybAkjO",TweetDeck,,,,False,False,139,3,,,,1866881,378,,2009-06-01T08:52:08Z,True,en
htTweets,130,1240508955693989890,36327407,2020-03-19T05:22:37Z,"#Covid2019India | ICSE postpones 10th, 12th board exams due to #coronavirus outbreak

(Report by: @NandiniJourno)

https://t.co/MDHtlLbVM0 https://t.co/53g66qqhyl",TweetDeck,,,,False,False,2971,14,,,,7154059,126,,2009-04-29T10:11:34Z,True,en
BloombergQuint,101,1240665583659745282,714731566828793857,2020-03-19T15:45:00Z,"New evidence from Europe and the U.S. suggests that younger adults aren’t as safe from the #coronavirus as originally thought.

Read more: https://t.co/WSthMnKaSR https://t.co/ppGhAUTGoy",TweetDeck,,,,False,False,90,1,,,,121689,193,,2016-03-29T08:30:59Z,True,en
arabnews,109,1240442400545198080,69172612,2020-03-19T00:58:09Z,"In keeping with the Kingdom’s efforts to slow down the spread of #COVID19, the #GeneralSportsAuthority announced on Saturday that gyms in Saudi Arabia are now temporarily closed 

https://t.co/kLdFt0YZtj",Socialbakers,,,,False,False,7,3,,,,225602,40,,2009-08-27T02:15:51Z,True,en
htTweets,130,1240485995511828480,36327407,2020-03-19T03:51:23Z,"Trump calls himself ‘wartime president’, deploys military hospital ships to fight #coronavirus

https://t.co/ApAS7lsQHI https://t.co/4rJmr08PDM",TweetDeck,,,,False,False,2971,5,,,,7154065,126,,2009-04-29T10:11:34Z,True,en
CNNnews18,107,1240596016044204032,6509832,2020-03-19T11:08:34Z,"#LIVE - Dr Raman Gangakhedkar (Head of epidemiology and infectious diseases division, ICMR) speaks exclusively to @snehamordani.

Listen in: 

#CoronavirusOutbreak #IndiaFightsCOVID19 https://t.co/iTc05gsfhX",Twitter Media Studio,,,,False,False,178,7,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
